-1.147756257068286e-05,-3.59705596450058e-06,-9.107700236146114e-06,-5.966918299037314e-06,-1.46192806351298e-07,-3.4321601003657603e-06,1.5425438653329043e-07,3.2779057138324524e-06,5.8691173089215095e-21
-8.022789258529513e-05,-2.5143194906110406e-05,-6.366256794781158e-05,-4.170851954359395e-05,-1.0218869094552058e-06,-2.3990837881893708e-05,1.0784196669004541e-06,2.291241821499314e-05,4.354538573131858e-20
-0.00021740863457047322,-6.813258939893166e-05,-0.0001725176529902896,-0.00011302357097911489,-2.769248863712741e-06,-6.501475170705044e-05,2.9259035046974713e-06,6.208884820235249e-05,1.3302262257645677e-19
-0.00042265703056172286,-0.00013244030812104251,-0.00033538171772519643,-0.0002197156209575693,-5.383866700954946e-06,-0.00012640495832838308,5.7066275056240116e-06,0.00012069833082275831,3.545318115066364e-19
-0.0006956288587032255,-0.00021794909876546184,-0.0005519787956274622,-0.0003615991618412261,-8.861529865063901e-06,-0.00020800838562975087,9.309430513367331e-06,0.00019869895511638326,6.242606922334994e-19
-0.0010358932201607767,-0.0003244728207250924,-0.0008219515926870972,-0.0005384144481987694,-1.3197697798701063e-05,-0.0003097450266078607,1.3807064273134705e-05,0.0002959379623347258,3.0759980206725913e-20
-0.001443030706003985,-0.00045182350376295156,-0.0011449502992862586,-0.0007499039104806817,-1.8388077037782394e-05,-0.0004314636600946759,1.9117392638779305e-05,0.0004123462674558967,7.271044856134282e-19
-0.0019165704274265638,-0.0005997647029231744,-0.0015205745296558788,-0.0009957606006938571,-2.4428318368972062e-05,-0.0005730131611465146,2.5175731702709234e-05,0.0005478374294438043,1.4417229805679134e-18
-0.002455994166387762,-0.0007680122885570716,-0.0019483764618973783,-0.0012756299930474552,-3.131407917310988e-05,-0.0007342244517349165,3.1895216362695635e-05,0.0007023292353722204,1.2000835681631027e-18
-0.003060638823847216,-0.000956156442493224,-0.0024277691647628104,-0.0015890261015776334,-3.9040660787674224e-05,-0.0009148232425668886,3.901014743532443e-05,0.0008758130951315649,-8.117174848469356e-19
-0.0037299920741266025,-0.001163891991351064,-0.0029583026083693444,-0.0019355814571083247,-4.760422029022232e-05,-0.0011147104127611617,4.658600843995219e-05,0.0010681244043212103,6.28876372719155e-19
-0.004463294181556306,-0.0013907047902568263,-0.0035392909122455058,-0.00231470805956763,-5.700020167826606e-05,-0.001333593295167186,5.4352276917777294e-05,0.0012792410182493907,3.552814915510934e-18
-0.0052597617095673874,-0.001636045770163266,-0.004170021119905656,-0.002725786359825003,-6.722425715445922e-05,-0.0015711985053913863,6.208983063489544e-05,0.0015091086747564741,4.2066030028708225e-18
-0.006118530292411325,-0.0018992847796068478,-0.004849699299602527,-0.003168115772415637,-7.827204176417901e-05,-0.001827221829773129,6.954143357249108e-05,0.0017576803962006237,2.449587389271389e-18
-0.00703864923182402,-0.002179705135672376,-0.0055774451272483285,-0.0036409092402480752,-9.013921424330915e-05,-0.0021013264274446623,7.640977645725732e-05,0.0020249166509873928,5.3412008023679154e-18
-0.008019076619394307,-0.0024764986692995057,-0.0063522869856087235,-0.004143288303085102,-0.00010282143844781826,-0.0023931413041901853,8.23559237136542e-05,0.002310785380476517,7.936505057130766e-18
-0.009058674961084773,-0.002788761252725062,-0.007173157559629836,-0.0046742786541800006,-0.00011631438515468881,-0.002702260074557123,8.69982095312742e-05,0.002615261865025841,3.4596108349097232e-18
-0.010156207462646945,-0.003115488943640816,-0.00803889007937389,-0.005232806326913865,-0.00013061373468242917,-0.0030282400561044017,8.991162489420311e-05,0.00293832843121019,2.4638898714432135e-18
-0.011310334911805576,-0.0034555746973920095,-0.008948215151084475,-0.005817694458113119,-0.00014571518004449397,-0.0033706017036738718,9.062773393772992e-05,0.003279973969736134,1.1601047806084104e-17
-0.012519613331206549,-0.0038078057966713296,-0.00989975834299655,-0.006427660784881319,-0.00016161443109087876,-0.003728828427035042,8.86351547963237e-05,0.0036401932722387106,3.0968365850137574e-18
-0.013782492349339238,-0.004170861957697092,-0.010892038476643832,-0.007061315830392518,-0.00017830721941953175,-0.004102366797289765,8.338063446207454e-05,0.004018986162827682,9.213744846482651e-18
-0.015097314447722505,-0.004543314247406511,-0.01192346677480763,-0.007717161920321401,-0.00019578930449800245,-0.0044906271773298145,7.427074102607548e-05,0.004416356436303735,8.436840117947672e-18
-0.01646231503135678,-0.004923624769896867,-0.012992346816487522,-0.008393592984766145,-0.00021405648078739656,-0.004892984775315795,6.0674189101104115e-05,0.004832310586214689,7.135507977479027e-18
-0.017875623476041998,-0.005310147250412136,-0.014096875444884504,-0.00908889528156986,-0.000233104586337648,-0.005308781147875967,4.1924805201039376e-05,0.005266856342674932,2.7746094592105678e-18
-0.019335265101904323,-0.0057011284775055245,-0.015235144581131883,-0.009801248998277964,-0.0002529295126450634,-0.005737326143941988,1.7325130514238334e-05,0.005720001013427747,1.2850273263140469e-17
-0.02083916418970028,-0.006094710695411902,-0.016405144052970666,-0.010528730832141477,-0.0002735272162268385,-0.006177900300163068,-1.3849352811014882e-05,0.006191749652974087,9.273774217384381e-18
-0.022385148028687397,-0.006488934939914341,-0.017604765428500375,-0.011269317540101435,-0.00029489373182973826,-0.006629757674640942,-5.234539678943028e-05,0.006682103071430377,1.2884266738668356e-17
-0.02397095203343592,-0.006881745342573669,-0.018831806888628063,-0.0120208904873815,-0.0003170251875043986,-0.0070921291068516586,-9.892660123809338e-05,0.0071910557080897535,1.2868853512490158e-17
-0.02559422596380021,-0.007270994427498886,-0.020083979169411296,-0.012781241221887785,-0.0003399178217318039,-0.007564225885518217,-0.00015436751566394954,0.007718593401182165,2.338281612439096e-17
-0.027252541229408105,-0.0076544493816054545,-0.021358912555527767,-0.01354807805548577,-0.00036356800260952895,-0.008045243792668367,-0.00021944729091531013,0.008264691083583693,1.4665917961837672e-17
-0.028943399304126025,-0.008029799309009369,-0.022654164945878984,-0.014319033667256436,-0.0003879722493724089,-0.008534367492435534,-0.00029494295493621156,0.008829310447371754,6.518057264391174e-18
-0.03066424123030439,-0.008394663447194332,-0.023967230970478492,-0.015091673707020248,-0.0004131272562879764,-0.009030775221424227,-0.0003816223981695489,0.009412397619593792,-7.810216633916806e-18
-0.032412052349845316,-0.00874628349160518,-0.0252951730630497,-0.015863162778400948,-0.0004390282676919724,-0.009533309556910785,-0.00048082819431725254,0.010014137751228057,1.9198478022762973e-17
-0.03418540994148466,-0.009083123340733924,-0.026636534406097544,-0.016631998876120987,-0.00046567738692325164,-0.010042155775141257,-0.0005915122833762468,0.010633668058517513,8.930613338012718e-18
-0.035980410124099874,-0.009401689408524904,-0.027987534504327016,-0.017394565028297664,-0.0004930670025184733,-0.010555496055251776,-0.0007161503838997136,0.011271646439151503,-2.4055229099052063e-18
-0.0377947802364528,-0.009699743654866528,-0.029345911107925053,-0.01814861278339437,-0.0005211964722143998,-0.01107287043191816,-0.0008548076270505666,0.011927678058968747,4.903431659443171e-18
-0.03962583722496452,-0.009974709891111497,-0.030709013300228027,-0.01889153381584811,-0.0005500638135389803,-0.011593502111419487,-0.0010080980355376278,0.012601600146957142,-1.1617916438338067e-18
-0.041470915137044234,-0.010224008926114038,-0.03207420121994768,-0.01962072284321077,-0.0005796674169637849,-0.012116639182504607,-0.0011765842493722685,0.013293223431876899,-7.181448940963104e-18
-0.04332738079585545,-0.010445071964107737,-0.033438861051219765,-0.020333591708743194,-0.0006100060881431405,-0.012641559738838841,-0.0013607715682321846,0.014002331307071052,-9.248452741907907e-18
-0.045192649994101615,-0.010635354386371292,-0.03480042049200806,-0.021027583888465047,-0.0006410790926616748,-0.013167576780460254,-0.001561102627997051,0.014728679408457325,3.459588062778373e-18
-0.047064204086347323,-0.010792349800768335,-0.036156364581744725,-0.021700189305371154,-0.0006728862032060649,-0.013694042822157245,-0.0017779528254235843,0.015471995647580849,-6.284862168070282e-18
-0.048939606790727674,-0.010913604193036355,-0.03750425170599611,-0.022348959277767654,-0.000705427748733476,-0.014220354132486674,-0.0020116265924789664,0.01623198072496565,-2.5043928100304424e-17
-0.05081652112094176,-0.010996730095560396,-0.038841729697489225,-0.022971521519013254,-0.0007387046657325139,-0.014745954545574255,-0.0022623546171354706,0.017008309162709765,-4.1658759591348034e-17
-0.05269272622017726,-0.011039420577511644,-0.04016655181483422,-0.02356559498285503,-0.0007727185509790277,-0.015270338776006465,-0.0025302920855072193,0.017800630861513726,-2.0648703458018016e-17
-0.054566133975664635,-0.01103946294193282,-0.04147659247972993,-0.024129004437867738,-0.0008074717156582814,-0.01579305518739032,-0.002815518010906382,0.01860857319829671,-3.195728526874487e-17
-0.056434805242355925,-0.010994751980320207,-0.04276986260775905,-0.024659694614917023,-0.0008429672404458795,-0.0163137079671674,-0.0031180356956047152,0.01943174366277211,-1.3386927960811325e-17
-0.05829696546489164,-0.010903302603584537,-0.044044524330887624,-0.02515574373758881,-0.0008792090309937523,-0.016831958664749406,-0.003437774348413969,0.020269733013163392,-1.2603986107005265e-17
-0.060151019609299756,-0.010763261767683528,-0.04529890502516275,-0.02561537635182053,-0.0009162018736967501,-0.01734752707309578,-0.003774591871902772,0.021122118944998554,-1.532310059149972e-17
-0.061995566157610565,-0.010572919490402264,-0.046531510409823486,-0.026036975238189486,-0.000953951490934884,-0.017860191425794217,-0.004128278799293386,0.02198847022508763,-4.843889575028103e-17
-0.06382941007152623,-0.010330718877373003,-0.047741036627542865,-0.026419092321356044,-0.000992464595570384,-0.01836978790826949,-0.004498563353741605,0.02286835126201108,-3.1145186916103335e-18
-0.06565157453418702,-0.010035265003017501,-0.04892638112587783,-0.02676045841132653,-0.0010317489440190284,-0.01887620948081621,-0.004885117573662879,0.023761327054479094,-2.819337032195081e-17
-0.06746131138785821,-0.009685332578055005,-0.05008665226189139,-0.027059991704021638,-0.001071813387640911,-0.019379404031384308,-0.005287564439462995,0.024666968470847334,-1.0007438051436659e-16
-0.06925811007819235,-0.00927987225660704,-0.05122117745335911,-0.027316804881440095,-0.0011126679216618962,-0.019879371874240225,-0.005705485906853368,0.02558485778109364,-1.0707097226510399e-16
-0.07104170507854668,-0.008818015562869978,-0.05232950985198289,-0.0275302107894341,-0.0011543237315089958,-0.02037616263417402,-0.00613843175373731,0.02651459438791138,-5.121525607447614e-17
-0.07281208163557537,-0.008299078319911838,-0.053411433392263924,-0.02769972656322339,-0.0011967932357888746,-0.020869871550587626,-0.006585929117070353,0.02745580066765802,-8.577480289701062e-17
-0.0745694798308846,-0.007722562581419883,-0.054466966212646135,-0.027825076199658825,-0.0012400901258005905,-0.021360635255831182,-0.00704749260214049,0.028408127857971754,-1.4030438036215298e-16
