1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.511466394774702e-09,0.0,1.000000000567431,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.800659522446995e-08,0.0,1.000000004533773,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.2923511685385376e-07,0.0,1.0000000152823412,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.426919503945953e-07,0.0,1.0000000361794634,0.0
0.9999999999993625,0.0,1.1291921384648688e-06,0.0,1.0,0.0,-1.1291921384648688e-06,0.0,0.9999999999993625,1.0586176696539435e-06,0.0,1.000000070573911,0.0
0.9999999999981011,0.0,1.9487986453598123e-06,0.0,1.0,0.0,-1.9487986453598123e-06,0.0,0.9999999999981011,1.8269988487076658e-06,0.0,1.0000001217981351,0.0
0.9999999999952237,0.0,3.090739512556615e-06,0.0,1.0,0.0,-3.090739512556615e-06,0.0,0.9999999999952237,2.8975685915399823e-06,0.0,1.0000001931667417,0.0
0.9999999999893842,0.0,4.60779333755109e-06,0.0,1.0,0.0,-4.60779333755109e-06,0.0,0.9999999999893842,4.319806917444244e-06,0.0,1.0000002879771313,0.0
0.9999999999785326,0.0,6.552469191726712e-06,0.0,1.0,0.0,-6.552469191726712e-06,0.0,0.9999999999785326,6.142941208955258e-06,0.0,1.0000004095091988,0.0
0.9999999999597067,0.0,8.97700707486155e-06,0.0,1.0,0.0,-8.97700707486155e-06,0.0,0.9999999999597067,8.415946651015467e-06,0.0,1.0000005610251672,0.0
0.9999999999287973,0.0,1.1933378369631488e-05,0.0,1.0,0.0,-1.1933378369631488e-05,0.0,0.9999999999287973,1.1187546671698921e-05,0.0,1.0000007457693956,0.0
0.9999999998802888,0.0,1.547328629610836e-05,0.0,1.0,0.0,-1.547328629610836e-05,0.0,0.9999999998802888,1.450621338455415e-05,0.0,1.0000009669681642,0.0
0.9999999998069747,0.0,1.9648166366251063e-05,0.0,1.0,0.0,-1.9648166366251063e-05,0.0,0.9999999998069747,1.842016803243928e-05,0.0,1.0000012278294368,0.0
0.9999999996996499,0.0,2.450918683838746e-05,0.0,1.0,0.0,-2.450918683838746e-05,0.0,0.9999999996996499,2.2977381432868133e-05,0.0,1.0000015315425992,0.0
0.9999999995467768,0.0,3.0107249171684552e-05,0.0,1.0,0.0,-3.0107249171684552e-05,0.0,0.9999999995467768,2.8225574424906565e-05,0.0,1.0000018812781764,0.0
0.9999999993341309,0.0,3.649298848060392e-05,0.0,1.0,0.0,-3.649298848060392e-05,0.0,0.9999999993341309,3.4212218317387284e-05,0.0,1.0000022801875277,0.0
0.9999999990444218,0.0,4.3716773989338596e-05,0.0,1.0,0.0,-4.3716773989338596e-05,0.0,0.9999999990444218,4.0984535338640705e-05,0.0,1.0000027314025197,0.0
0.9999999986568925,0.0,5.1828709486227986e-05,0.0,1.0,0.0,-5.1828709486227986e-05,0.0,0.9999999986568925,4.858949908755838e-05,0.0,1.0000032380351795,0.0
0.999999998146896,0.0,6.08786337781459e-05,0.0,1.0,0.0,-6.08786337781459e-05,0.0,0.999999998146896,5.7073834986012015e-05,0.0,1.0000038031773262,0.0
0.9999999974854519,0.0,7.091612114485673e-05,0.0,1.0,0.0,-7.091612114485673e-05,0.0,0.9999999974854519,6.648402073256102e-05,0.0,1.0000044299001827,0.0
0.9999999966387805,0.0,8.199048179333444e-05,0.0,1.0,0.0,-8.199048179333444e-05,0.0,0.9999999966387805,7.686628675747134e-05,0.0,1.0000051212539687,0.0
0.9999999955678169,0.0,9.415076231203838e-05,0.0,1.0,0.0,-9.415076231203838e-05,0.0,0.9999999955678169,8.826661667897756e-05,0.0,1.000005880267473,0.0
0.9999999942277058,0.0,0.00010744574612513832,0.0,1.0,0.0,-0.00010744574612513832,0.0,0.9999999942277058,0.00010073074776070457,0.0,1.000006709947607,0.0
0.9999999925672747,0.0,0.00012192395394668269,0.0,1.0,0.0,-0.00012192395394668269,0.0,0.9999999925672747,0.00011430417137034781,0.0,1.0000076132789417,0.0
0.99999999052849,0.0,0.00013763364423470116,0.0,1.0,0.0,-0.00013763364423470116,0.0,0.99999999052849,0.00012903213343940867,0.0,1.000008593223224,0.0
0.9999999880458926,0.0,0.00015462281364523318,0.0,1.0,0.0,-0.00015462281364523318,0.0,0.9999999880458926,0.00014495963492411681,0.0,1.000009652718877,0.0
0.9999999850460168,0.0,0.0001729391974862736,0.0,1.0,0.0,-0.0001729391974862736,0.0,0.9999999850460168,0.00016213143226732923,0.0,1.0000107946804837,0.0
0.9999999814467894,0.0,0.000192630270171625,0.0,1.0,0.0,-0.000192630270171625,0.0,0.9999999814467894,0.00018059203786156312,0.0,1.0000120219982507,0.0
0.9999999771569122,0.0,0.00021374324567464625,0.0,1.0,0.0,-0.00021374324567464625,0.0,0.9999999771569122,0.00020038572051296556,0.0,1.0000133375374598,0.0
0.9999999720752284,0.0,0.0002363250779818872,0.0,1.0,0.0,-0.0002363250779818872,0.0,0.9999999720752284,0.00022155650590624472,0.0,1.0000147441379006,0.0
0.9999999660900701,0.0,0.00026042246154659473,0.0,1.0,0.0,-0.00026042246154659473,0.0,0.9999999660900701,0.0002441481770705491,0.0,1.0000162446132874,0.0
0.999999959078592,0.0,0.00028608183174208123,0.0,1.0,0.0,-0.00028608183174208123,0.0,0.999999959078592,0.0002682042748462037,0.0,1.0000178417506638,0.0
