#ID,X,Y
1,-0.5,-0.5
2,-0.26700127708825505,-0.4440772673976974
3,-0.3765402763375394,-0.2878077508796
4,0.18278187892454845,-0.05223112559266385
5,0.2268469286907696,-0.479639985116049
6,-0.30986292037275154,0.43379012052663923
7,-0.32646690316227256,0.1895681575673831
8,0.23667708702590817,-0.4567339420368046
9,-0.45855863742862013,0.2925832922833238
10,0.05267837878673132,0.06958494217171396
11,-0.09764329839323682,-0.21770008616784364
12,0.33086894202608086,-0.15082154103221856
13,0.42544071798296135,0.27236919594984943
14,-0.32178987127163605,-0.24354012823237392
15,0.333431937347064,-0.0813154021773892
16,0.3451677304956928,0.006682740457883973
17,0.08433758556142545,0.16833335085259737
18,-0.05847057775450282,-0.22041594362486538
19,0.46327445943439305,-0.01962979739961679
20,-0.04821456315246708,0.40782283858107327
21,0.5,0.5
